product_id,product_name,slug,brand,category,user_category,short_description,full_description,product_status,sort_order,goals,aim,search_tags,primary_image_url,image_url_2,image_url_3,image_url_4,image_url_5,serving_size_label,serving_size_g,calories,protein_g,carbohydrates_g,fat_g,fibre_g,sugar_g,sodium_mg,usage_information,ingredients,warnings_allergens,variant_id,sku,variant_name,size_weight,flavour,colour,variant_status,price_inr,compare_at_price_inr,stock_quantity,low_stock_threshold,is_default_variant,created_at,updated_at,variant_count,variant_options,goal_tags
PROD-198,The Baker's Dozen High Protein Peanut Butter Cookies Biscuits,the-baker-s-dozen-high-protein-peanut-butter-cookies-biscuits-the-baker-s-dozen,THE BAKER'S DOZEN,Healthy Snacks & Packaged Foods,Health Foods,BUTTER COOKIES product suitable for a health-focused Indian catalog.,"The Baker's Dozen High Protein Peanut Butter Cookies Biscuits from THE BAKER'S DOZEN, listed in the provided Indian packaged-food dataset.",draft,198,General Fitness,"protein, healthy snacking","protein, healthy snacking, the baker s dozen high protein peanut butter cookies biscuits, the baker s dozen, better-for-you biscuits",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/healthy-snacks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvaGVhbHRoeS1zbmFja3Mud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc0NjksImV4cCI6MjEwMzA1NzQ2OX0.dwrWkYMdhAVPBgm1Gcew3so5vVFaWx3Tgsk9g28KeoU,,,,,100 g,100,557,12,49,35,4,23,90,"Use according to the product label. Store in a cool, dry place.","Peanut Butter (28%), Refined Wheat Flour (Maida), Sugar, Butter, Dark Chocolate (14%), Apple Cider Vinegar, Raising Agent (INS500(1))","peanuts, wheat/gluten",VAR-198-01,SKU-0303,100 g,100 g,,,active,105,121,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,"protein, healthy snacking"
PROD-199,The Baker's Dozen Zero Maida Coconut and Oats Biscuits Cookies,the-baker-s-dozen-zero-maida-coconut-and-oats-biscuits-cookies-the-baker-s-dozen,THE BAKER'S DOZEN,Healthy Snacks & Packaged Foods,Health Foods,COOKIES product suitable for a health-focused Indian catalog.,"The Baker's Dozen Zero Maida Coconut and Oats Biscuits Cookies from THE BAKER'S DOZEN, listed in the provided Indian packaged-food dataset.",draft,199,General Fitness,"breakfast, high fibre, healthy snacking","breakfast, high fibre, healthy snacking, the baker s dozen zero maida coconut and oats biscuits cookies, the baker s dozen, better-for-you biscuits",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/healthy-snacks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvaGVhbHRoeS1zbmFja3Mud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc0NjksImV4cCI6MjEwMzA1NzQ2OX0.dwrWkYMdhAVPBgm1Gcew3so5vVFaWx3Tgsk9g28KeoU,,,,,100 g,100,538,10,56,30,8,25,160,"Use according to the product label. Store in a cool, dry place.","Artificial Flavouring Substance (VANILLA CAKE), Butter, Custard Powder, Desiccated Coconut (16%), Liquid Glucose, Milk Solids, Oats (8%), Raising Agents INS 500(ii), Raising Agents INS 503, Sugar, Wholewheat Flour (Atta)","milk, wheat/gluten",VAR-199-01,SKU-0324,100 g,100 g,,,active,0,0,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,"breakfast, high fibre, healthy snacking"
PROD-200,The Baker's Dozen Zero Maida Ragi Crackers Baked Millet Snack,the-baker-s-dozen-zero-maida-ragi-crackers-baked-millet-snack-the-baker-s-dozen,THE BAKER'S DOZEN,Healthy Snacks & Packaged Foods,Health Foods,RAGI CRISPIES product suitable for a health-focused Indian catalog.,"The Baker's Dozen Zero Maida Ragi Crackers Baked Millet Snack from THE BAKER'S DOZEN, listed in the provided Indian packaged-food dataset.",draft,200,General Fitness,"breakfast, high fibre, healthy snacking","breakfast, high fibre, healthy snacking, the baker s dozen zero maida ragi crackers baked millet snack, the baker s dozen, healthy packaged foods",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/healthy-snacks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvaGVhbHRoeS1zbmFja3Mud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc0NjksImV4cCI6MjEwMzA1NzQ2OX0.dwrWkYMdhAVPBgm1Gcew3so5vVFaWx3Tgsk9g28KeoU,,,,,100 g,100,292.74,10.29,54.84,3.58,8.1,3.4,190.22,"Use according to the product label. Store in a cool, dry place.","Amaranth Flour, Jowar Flour, Rice Flour, Potato Powder, Vitamin E, Salt, Sunflower Oil, Spices and condiments. INS 551, INS330, INS 341, INS 170(I).",Check label for allergens.,VAR-200-01,SKU-0316,100 g,100 g,,,active,129,148,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,"breakfast, high fibre, healthy snacking"
PROD-201,Tic Tac Seeds Fennel (Saunf),tic-tac-seeds-fennel-saunf-tic-tac,TIC TAC,Healthy Snacks & Packaged Foods,Health Foods,CANDY product suitable for a health-focused Indian catalog.,"Tic Tac Seeds Fennel (Saunf) from TIC TAC, listed in the provided Indian packaged-food dataset.",draft,201,General Fitness,health & wellness,"health & wellness, tic tac seeds fennel saunf, tic tac, healthy packaged foods",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/healthy-snacks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvaGVhbHRoeS1zbmFja3Mud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc0NjksImV4cCI6MjEwMzA1NzQ2OX0.dwrWkYMdhAVPBgm1Gcew3so5vVFaWx3Tgsk9g28KeoU,,,,,100 g,100,388,1,90.2,1.5,0,85,12,"Use according to the product label. Store in a cool, dry place.","Sugar, Fennel Seeds Powder, Maltodextrin, Thickener (INS 414), Rice Starch, Anticaking Agent (INS 470(i)), Natural Flavours, Glazing Agent (INS 903)",Check label for allergens.,VAR-201-01,SKU-0375,100 g,100 g,,,active,30,34,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,health & wellness
PROD-202,Tic Tac Seeds Jeera Blacksalt,tic-tac-seeds-jeera-blacksalt-tic-tac,TIC TAC,Healthy Snacks & Packaged Foods,Health Foods,CANDY product suitable for a health-focused Indian catalog.,"Tic Tac Seeds Jeera Blacksalt from TIC TAC, listed in the provided Indian packaged-food dataset.",draft,202,General Fitness,health & wellness,"health & wellness, tic tac seeds jeera blacksalt, tic tac, healthy packaged foods",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/healthy-snacks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvaGVhbHRoeS1zbmFja3Mud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc0NjksImV4cCI6MjEwMzA1NzQ2OX0.dwrWkYMdhAVPBgm1Gcew3so5vVFaWx3Tgsk9g28KeoU,,,,,100 g,100,389,0.2,94.1,0.8,0,86.8,280,"Use according to the product label. Store in a cool, dry place.","Sugar, Maltodextrin, Cumin Seeds Powder (1.8%), Thickener (INS 414), Rice Starch, Black Salt Kala Namak (0.6%), Natural and Natural Identical Flavours, Water, Anticaking Agent (INS 470(iii)), Glazing Agent (INS 903)",Check label for allergens.,VAR-202-01,SKU-0376,100 g,100 g,,,active,30,34,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,health & wellness
PROD-203,Too Yumm! Dahi Papdi Chaat Multigrain Healthy Chips High Protein Crunchy Crisps,too-yumm-dahi-papdi-chaat-multigrain-healthy-chips-high-protein-crunchy-crisps-too-yumm,TOO YUMM,Healthy Snacks & Packaged Foods,Health Foods,CHIPS product suitable for a health-focused Indian catalog.,"Too Yumm! Dahi Papdi Chaat Multigrain Healthy Chips High Protein Crunchy Crisps from TOO YUMM, listed in the provided Indian packaged-food dataset.",draft,203,General Fitness,"protein, healthy snacking","protein, healthy snacking, too yumm dahi papdi chaat multigrain healthy chips high protein crunchy crisps, too yumm, healthy snacks",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/healthy-snacks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvaGVhbHRoeS1zbmFja3Mud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc0NjksImV4cCI6MjEwMzA1NzQ2OX0.dwrWkYMdhAVPBgm1Gcew3so5vVFaWx3Tgsk9g28KeoU,,,,,100 g,100,464,7.9,67,18.3,0,8.5,880,"Use according to the product label. Store in a cool, dry place.","Corn Flour (31.2%), Whole Wheat Flour (Atta) (21.6%), Edible Vegetable Oil (Rice Bran Oil), Rice Flour (17.8%), Seasoning (Sugar, Iodised Salt, Spices & Condiments, Black Salt, Milk Solids, Acidity Regulators (INS 330, INS 334), Corn Starch, Anticaking Agent (INS 551), Stabilizer (INS 414), Flavour Enhancers (INS 627, INS 631), Colour (INS 160c), Natural and Nature Identical Flavouring Substances), Gram Flour (4.8%), Oats (1%), Anticaking Agent (INS 170), Colour (INS 150d)","milk, wheat/gluten",VAR-203-01,SKU-0302,100 g,100 g,,,active,40,46,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,"protein, healthy snacking"
PROD-204,Too Yumm! Salted Peanuts | No Palm Oil | Protein Goodness,too-yumm-salted-peanuts-no-palm-oil-protein-goodness-too-yumm,TOO YUMM,Healthy Snacks & Packaged Foods,Health Foods,NAMKEEN product suitable for a health-focused Indian catalog.,"Too Yumm! Salted Peanuts | No Palm Oil | Protein Goodness from TOO YUMM, listed in the provided Indian packaged-food dataset.",draft,204,General Fitness,"protein, healthy snacking","protein, healthy snacking, too yumm salted peanuts no palm oil protein goodness, too yumm, healthy packaged foods",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/healthy-snacks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvaGVhbHRoeS1zbmFja3Mud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc0NjksImV4cCI6MjEwMzA1NzQ2OX0.dwrWkYMdhAVPBgm1Gcew3so5vVFaWx3Tgsk9g28KeoU,,,,,100 g,100,637,27.1,18,50.1,7.2,2.3,360,"Use according to the product label. Store in a cool, dry place.","Peanuts (97%), Iodised Salt (1.1%), Edible Vegetable Oil (Rice Bran)",peanuts,VAR-204-01,SKU-0326,100 g,100 g,,,active,70,80,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,"protein, healthy snacking"
PROD-205,UNIBIC Danish Coconut Cookies,unibic-danish-coconut-cookies-unibic,UNIBIC,Healthy Snacks & Packaged Foods,Health Foods,COOKIES product for a health-focused catalog.,"UNIBIC Danish Coconut Cookies from UNIBIC, sourced from the provided Indian packaged-food dataset.",draft,205,General Fitness,healthy snacking,"healthy snacking, unibic danish coconut cookies, unibic, better-for-you biscuits",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/healthy-snacks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvaGVhbHRoeS1zbmFja3Mud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc0NjksImV4cCI6MjEwMzA1NzQ2OX0.dwrWkYMdhAVPBgm1Gcew3so5vVFaWx3Tgsk9g28KeoU,,,,,100 g,100,532,6.5,60.3,29.4,8,34.7,260,"Use according to the product label. Store in a cool, dry place.","Desiccated Coconut Powder (30%), Edible Vegetable Oil (Palm), Emulsifier INS 322 , Golden Syrup, Iodised Salt, Leavening Agents INS 500 ii, Leavening Agents INS 503 ii, Milk Solids, Refined Wheat Flour (Maida), Sugar",Check label for allergens.,VAR-205-01,SKU-0450,100 g,100 g,,,active,165,190,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,healthy snacking
PROD-206,UNIBIC Sugar Free Multigrain Cookies,unibic-sugar-free-multigrain-cookies-unibic,UNIBIC,Healthy Snacks & Packaged Foods,Health Foods,BUTTER COOKIES product suitable for a health-focused Indian catalog.,"UNIBIC Sugar Free Multigrain Cookies from UNIBIC, listed in the provided Indian packaged-food dataset.",draft,206,General Fitness,health & wellness,"health & wellness, unibic sugar free multigrain cookies, unibic, better-for-you biscuits",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/healthy-snacks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvaGVhbHRoeS1zbmFja3Mud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc0NjksImV4cCI6MjEwMzA1NzQ2OX0.dwrWkYMdhAVPBgm1Gcew3so5vVFaWx3Tgsk9g28KeoU,,,,,100 g,100,444.4,6.3,65,22.8,0,0.5,85,"Use according to the product label. Store in a cool, dry place.","Butter (20%), Emulsifier (INS 322 from Soy), Iodised Salt, Leavening Agents INS 500 ii,  Leavening Agents INS 503 ii, Sweetener (INS 965 - Maltitol), Whole Wheat Flour (Atta)","soy, wheat/gluten",VAR-206-01,SKU-0373,100 g,100 g,,,active,60,69,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,health & wellness
PROD-207,"Oats Breakfast Cereal- Rich In Protein, Dietary Fibre, Nutritious, Easy To Cook",oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook-bb-royal,BB Royal,Breakfast & Grains,Health Foods,Oats & Porridge from BB Royal.,Oats & Porridge item sourced from the provided BigBasket catalog.,draft,207,General Fitness,"protein, breakfast, high fibre, healthy snacking","protein, breakfast, high fibre, healthy snacking, oats breakfast cereal rich in protein dietary fibre nutritious easy to cook, bb royal, breakfast & grains",https://www.bigbasket.com/media/uploads/p/l/40194170_20-bb-royal-oats.jpg,https://www.bigbasket.com/media/uploads/p/l/40194170_20-bb-royal-oats.jpg,,,,40 g,40,150,5,27,3,4,2,5,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-207-01,SKU-0418,1 kg,1 kg,,,active,199,223,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,1 kg,"protein, breakfast, high fibre, healthy snacking"
PROD-208,Organic - Foxtail Millet / Italian (Thinai Rice),organic-foxtail-millet-italian-thinai-rice-bb-royal,BB Royal,Breakfast & Grains,Health Foods,Organic Millet & Flours from BB Royal.,Organic Millet & Flours item sourced from the provided BigBasket catalog.,draft,208,General Fitness,"breakfast, high fibre","breakfast, high fibre, organic foxtail millet italian thinai rice, bb royal, millets & flours",https://www.bigbasket.com/media/uploads/p/l/40135843_7-bb-royal-organic-foxtail-millet-italian-thinai-rice.jpg,https://www.bigbasket.com/media/uploads/p/l/40135843_7-bb-royal-organic-foxtail-millet-italian-thinai-rice.jpg,,,,40 g,40,150,5,27,3,4,2,5,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-208-01,SKU-0420,2 kg,2 kg,,,active,259,290,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,2 kg,"breakfast, high fibre"
PROD-209,Organic - Kodo Millet/Varagu/Rice Flour/Akki Hittu,organic-kodo-millet-varagu-rice-flour-akki-hittu-bb-royal,BB Royal,Breakfast & Grains,Health Foods,Organic Millet & Flours from BB Royal.,Organic Millet & Flours item sourced from the provided BigBasket catalog.,draft,209,General Fitness,"breakfast, high fibre","breakfast, high fibre, organic kodo millet varagu rice flour akki hittu, bb royal, millets & flours",https://www.bigbasket.com/media/uploads/p/l/40176632_5-bb-royal-organic-kodo-milletvaragu-rice-flour.jpg,https://www.bigbasket.com/media/uploads/p/l/40176632_5-bb-royal-organic-kodo-milletvaragu-rice-flour.jpg,,,,40 g,40,150,5,27,3,4,2,5,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-209-01,SKU-0421,500 g,500 g,,,active,88,99,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,500 g,"breakfast, high fibre"
PROD-210,Organic - Little Millet/Samai/Rice Flour/Akki Hittu,organic-little-millet-samai-rice-flour-akki-hittu-bb-royal,BB Royal,Breakfast & Grains,Health Foods,Organic Millet & Flours from BB Royal.,Organic Millet & Flours item sourced from the provided BigBasket catalog.,draft,210,General Fitness,"breakfast, high fibre","breakfast, high fibre, organic little millet samai rice flour akki hittu, bb royal, millets & flours",https://www.bigbasket.com/media/uploads/p/l/40176634_4-bb-royal-organic-little-milletsamai-rice-flour.jpg,https://www.bigbasket.com/media/uploads/p/l/40176634_4-bb-royal-organic-little-milletsamai-rice-flour.jpg,,,,40 g,40,150,5,27,3,4,2,5,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-210-01,SKU-0422,500 g,500 g,,,active,88,99,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,500 g,"breakfast, high fibre"
PROD-211,Organic - Ragi Flour/Ragi Hittu,organic-ragi-flour-ragi-hittu-bb-royal,BB Royal,Breakfast & Grains,Health Foods,Organic Millet & Flours from BB Royal.,Organic Millet & Flours item sourced from the provided BigBasket catalog.,draft,211,General Fitness,"breakfast, high fibre","breakfast, high fibre, organic ragi flour ragi hittu, bb royal, millets & flours",https://www.bigbasket.com/media/uploads/p/l/40125922_6-bb-royal-organic-ragi-flour.jpg,https://www.bigbasket.com/media/uploads/p/l/40125922_6-bb-royal-organic-ragi-flour.jpg,,,,40 g,40,150,5,27,3,4,2,5,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-211-01,SKU-0423,1 kg,1 kg,,,active,80,90,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,1 kg,"breakfast, high fibre"
PROD-212,Organic Foxtail Millet/Thinai Rava,organic-foxtail-millet-thinai-rava-bb-royal,BB Royal,Breakfast & Grains,Health Foods,Organic Millet & Flours from BB Royal.,Organic Millet & Flours item sourced from the provided BigBasket catalog.,draft,212,General Fitness,"breakfast, high fibre","breakfast, high fibre, organic foxtail millet thinai rava, bb royal, millets & flours",https://www.bigbasket.com/media/uploads/p/l/40213642_1-bb-royal-organic-foxtail-milletthinai-rava.jpg,https://www.bigbasket.com/media/uploads/p/l/40213642_1-bb-royal-organic-foxtail-milletthinai-rava.jpg,,,,40 g,40,150,5,27,3,4,2,5,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-212-01,SKU-0425,500 g,500 g,,,active,88,99,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,500 g,"breakfast, high fibre"
PROD-213,Organic Jowar/Sorghum Millet,organic-jowar-sorghum-millet-bb-royal,BB Royal,Breakfast & Grains,Health Foods,Organic Millet & Flours from BB Royal.,Organic Millet & Flours item sourced from the provided BigBasket catalog.,draft,213,General Fitness,"breakfast, high fibre","breakfast, high fibre, organic jowar sorghum millet, bb royal, millets & flours",https://www.bigbasket.com/media/uploads/p/l/40077493_12-bb-royal-organic-jowarsorghum-millet.jpg,https://www.bigbasket.com/media/uploads/p/l/40077493_12-bb-royal-organic-jowarsorghum-millet.jpg,,,,40 g,40,150,5,27,3,4,2,5,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-213-01,SKU-0429,500 g,500 g,,,active,48,54,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,500 g,"breakfast, high fibre"
PROD-214,Organic Ragi Flour,organic-ragi-flour-bb-royal,BB Royal,Breakfast & Grains,Health Foods,Organic Millet & Flours from BB Royal.,Organic Millet & Flours item sourced from the provided BigBasket catalog.,draft,214,General Fitness,"breakfast, high fibre","breakfast, high fibre, organic ragi flour, bb royal, millets & flours",https://www.bigbasket.com/media/uploads/p/l/40212287_1-bb-royal-organic-ragi-flour.jpg,https://www.bigbasket.com/media/uploads/p/l/40212287_1-bb-royal-organic-ragi-flour.jpg,,,,40 g,40,150,5,27,3,4,2,5,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-214-01,SKU-0431,5 Kg,5 Kg,,,active,349,391,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,5 Kg,"breakfast, high fibre"
PROD-215,Happa Cereal Sprouted Ragi | Mango | Banana,happa-cereal-sprouted-ragi-mango-banana-happa,HAPPA,Breakfast & Grains,Health Foods,CEREAL product suitable for a health-focused Indian catalog.,"Happa Cereal Sprouted Ragi | Mango | Banana from HAPPA, listed in the provided Indian packaged-food dataset.",draft,215,General Fitness,breakfast,"breakfast, happa cereal sprouted ragi mango banana, happa, breakfast & grains",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/breakfast%20and%20grains.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvYnJlYWtmYXN0IGFuZCBncmFpbnMud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTY5NzgsImV4cCI6MjEwMzA1Njk3OH0.GIj7ujvCFOhdvZ3Y3XGkbL8pJBHpRg47eGI7kfsPn8U,,,,,100 g,100,385,5.5,86.9,1.8,0,19.8,36.9,"Use according to the product label. Store in a cool, dry place.","Organic Ragi (68%), Banana Powder (19%), Mango Powder (13%)",Check label for allergens.,VAR-215-01,SKU-0354,100 g,100 g,Mango,,active,299,344,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,breakfast
PROD-216,"Oats Dalia - 100% Natural, Whole Grain, Rich In Protein & Fibre, Healthy",oats-dalia-100-natural-whole-grain-rich-in-protein-fibre-healthy-jiwa,Jiwa,Breakfast & Grains,Health Foods,Oats & Porridge from Jiwa.,Oats & Porridge item sourced from the provided BigBasket catalog.,draft,216,General Fitness,"protein, breakfast, high fibre","protein, breakfast, high fibre, oats dalia 100 natural whole grain rich in protein fibre healthy, jiwa, breakfast & grains",https://www.bigbasket.com/media/uploads/p/l/40255263_1-jiwa-oats-dalia-100-natural-whole-grain-rich-in-protein-fibre-healthy.jpg,https://www.bigbasket.com/media/uploads/p/l/40255263_1-jiwa-oats-dalia-100-natural-whole-grain-rich-in-protein-fibre-healthy.jpg,,,,40 g,40,150,5,27,3,4,2,5,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-216-01,SKU-0419,1 kg,1 kg,,,active,225,252,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,1 kg,"protein, breakfast, high fibre"
PROD-217,"Rolled Oats - 100% Natural, Whole Grain, Rich In Protein & Fibre",rolled-oats-100-natural-whole-grain-rich-in-protein-fibre-jiwa,Jiwa,Breakfast & Grains,Health Foods,Oats & Porridge from Jiwa.,Oats & Porridge item sourced from the provided BigBasket catalog.,draft,217,General Fitness,"protein, breakfast, high fibre","protein, breakfast, high fibre, rolled oats 100 natural whole grain rich in protein fibre, jiwa, breakfast & grains",https://www.bigbasket.com/media/uploads/p/l/40255261_1-jiwa-rolled-oats-100-natural-whole-grain-rich-in-protein-fibre.jpg,https://www.bigbasket.com/media/uploads/p/l/40255261_1-jiwa-rolled-oats-100-natural-whole-grain-rich-in-protein-fibre.jpg,,,,40 g,40,150,5,27,3,4,2,5,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-217-01,SKU-0438,750 g,750 g,,,active,175,196,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,750 g,"protein, breakfast, high fibre"
PROD-218,"Steel Cut Oats - 100% Natural, Whole Grain, Rich In Protein & Fibre, Healthy",steel-cut-oats-100-natural-whole-grain-rich-in-protein-fibre-healthy-jiwa,Jiwa,Breakfast & Grains,Health Foods,Oats & Porridge from Jiwa.,Oats & Porridge item sourced from the provided BigBasket catalog.,draft,218,General Fitness,"protein, breakfast, high fibre","protein, breakfast, high fibre, steel cut oats 100 natural whole grain rich in protein fibre healthy, jiwa, breakfast & grains",https://www.bigbasket.com/media/uploads/p/l/40255262_1-jiwa-steel-cut-oats-100-natural-whole-grain-rich-in-protein-fibre-healthy.jpg,https://www.bigbasket.com/media/uploads/p/l/40255262_1-jiwa-steel-cut-oats-100-natural-whole-grain-rich-in-protein-fibre-healthy.jpg,,,,40 g,40,150,5,27,3,4,2,5,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-218-01,SKU-0448,1 kg,1 kg,,,active,225,252,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,1 kg,"protein, breakfast, high fibre"
